NO_OF_FRAMES	23509
NO_OF_CAMERAS	9
NO_OF_MARKERS	0
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-11-03, 08:13:12.823	321964.51460860
DATA_INCLUDED	3D
MARKER_NAMES
TRAJECTORY_TYPES
Frame	Time	
21602	72.00333	
21603	72.00667	
21604	72.01000	
21605	72.01333	
21606	72.01667	
21607	72.02000	
21608	72.02333	
21609	72.02667	
21610	72.03000	
21611	72.03333	
21612	72.03667	
21613	72.04000	
21614	72.04333	
21615	72.04667	
21616	72.05000	
21617	72.05333	
21618	72.05667	
21619	72.06000	
21620	72.06333	
21621	72.06667	
21622	72.07000	
21623	72.07333	
21624	72.07667	
21625	72.08000	
21626	72.08333	
21627	72.08667	
21628	72.09000	
21629	72.09333	
21630	72.09667	
21631	72.10000	
21632	72.10333	
21633	72.10667	
21634	72.11000	
21635	72.11333	
21636	72.11667	
21637	72.12000	
21638	72.12333	
21639	72.12667	
21640	72.13000	
21641	72.13333	
21642	72.13667	
21643	72.14000	
21644	72.14333	
21645	72.14667	
21646	72.15000	
21647	72.15333	
21648	72.15667	
21649	72.16000	
21650	72.16333	
21651	72.16667	
21652	72.17000	
21653	72.17333	
21654	72.17667	
21655	72.18000	
21656	72.18333	
21657	72.18667	
21658	72.19000	
21659	72.19333	
21660	72.19667	
21661	72.20000	
21662	72.20333	
21663	72.20667	
21664	72.21000	
21665	72.21333	
21666	72.21667	
21667	72.22000	
21668	72.22333	
21669	72.22667	
21670	72.23000	
21671	72.23333	
21672	72.23667	
21673	72.24000	
21674	72.24333	
21675	72.24667	
21676	72.25000	
21677	72.25333	
21678	72.25667	
21679	72.26000	
21680	72.26333	
21681	72.26667	
21682	72.27000	
21683	72.27333	
21684	72.27667	
21685	72.28000	
21686	72.28333	
21687	72.28667	
21688	72.29000	
21689	72.29333	
21690	72.29667	
21691	72.30000	
21692	72.30333	
21693	72.30667	
21694	72.31000	
21695	72.31333	
21696	72.31667	
21697	72.32000	
21698	72.32333	
21699	72.32667	
21700	72.33000	
21701	72.33333	
21702	72.33667	
21703	72.34000	
21704	72.34333	
21705	72.34667	
21706	72.35000	
21707	72.35333	
21708	72.35667	
21709	72.36000	
21710	72.36333	
21711	72.36667	
21712	72.37000	
21713	72.37333	
21714	72.37667	
21715	72.38000	
21716	72.38333	
21717	72.38667	
21718	72.39000	
21719	72.39333	
21720	72.39667	
21721	72.40000	
21722	72.40333	
21723	72.40667	
21724	72.41000	
21725	72.41333	
21726	72.41667	
21727	72.42000	
21728	72.42333	
21729	72.42667	
21730	72.43000	
21731	72.43333	
21732	72.43667	
21733	72.44000	
21734	72.44333	
21735	72.44667	
21736	72.45000	
21737	72.45333	
21738	72.45667	
21739	72.46000	
21740	72.46333	
21741	72.46667	
21742	72.47000	
21743	72.47333	
21744	72.47667	
21745	72.48000	
21746	72.48333	
21747	72.48667	
21748	72.49000	
21749	72.49333	
21750	72.49667	
21751	72.50000	
21752	72.50333	
21753	72.50667	
21754	72.51000	
21755	72.51333	
21756	72.51667	
21757	72.52000	
21758	72.52333	
21759	72.52667	
21760	72.53000	
21761	72.53333	
21762	72.53667	
21763	72.54000	
21764	72.54333	
21765	72.54667	
21766	72.55000	
21767	72.55333	
21768	72.55667	
21769	72.56000	
21770	72.56333	
21771	72.56667	
21772	72.57000	
21773	72.57333	
21774	72.57667	
21775	72.58000	
21776	72.58333	
21777	72.58667	
21778	72.59000	
21779	72.59333	
21780	72.59667	
21781	72.60000	
21782	72.60333	
21783	72.60667	
21784	72.61000	
21785	72.61333	
21786	72.61667	
21787	72.62000	
21788	72.62333	
21789	72.62667	
21790	72.63000	
21791	72.63333	
21792	72.63667	
21793	72.64000	
21794	72.64333	
21795	72.64667	
21796	72.65000	
21797	72.65333	
21798	72.65667	
21799	72.66000	
21800	72.66333	
21801	72.66667	
21802	72.67000	
21803	72.67333	
21804	72.67667	
21805	72.68000	
21806	72.68333	
21807	72.68667	
21808	72.69000	
21809	72.69333	
21810	72.69667	
21811	72.70000	
21812	72.70333	
21813	72.70667	
21814	72.71000	
21815	72.71333	
21816	72.71667	
21817	72.72000	
21818	72.72333	
21819	72.72667	
21820	72.73000	
21821	72.73333	
21822	72.73667	
21823	72.74000	
21824	72.74333	
21825	72.74667	
21826	72.75000	
21827	72.75333	
21828	72.75667	
21829	72.76000	
21830	72.76333	
21831	72.76667	
21832	72.77000	
21833	72.77333	
21834	72.77667	
21835	72.78000	
21836	72.78333	
21837	72.78667	
21838	72.79000	
21839	72.79333	
21840	72.79667	
21841	72.80000	
21842	72.80333	
21843	72.80667	
21844	72.81000	
21845	72.81333	
21846	72.81667	
21847	72.82000	
21848	72.82333	
21849	72.82667	
21850	72.83000	
21851	72.83333	
21852	72.83667	
21853	72.84000	
21854	72.84333	
21855	72.84667	
21856	72.85000	
21857	72.85333	
21858	72.85667	
21859	72.86000	
21860	72.86333	
21861	72.86667	
21862	72.87000	
21863	72.87333	
21864	72.87667	
21865	72.88000	
21866	72.88333	
21867	72.88667	
21868	72.89000	
21869	72.89333	
21870	72.89667	
21871	72.90000	
21872	72.90333	
21873	72.90667	
21874	72.91000	
21875	72.91333	
21876	72.91667	
21877	72.92000	
21878	72.92333	
21879	72.92667	
21880	72.93000	
21881	72.93333	
21882	72.93667	
21883	72.94000	
21884	72.94333	
21885	72.94667	
21886	72.95000	
21887	72.95333	
21888	72.95667	
21889	72.96000	
21890	72.96333	
21891	72.96667	
21892	72.97000	
21893	72.97333	
21894	72.97667	
21895	72.98000	
21896	72.98333	
21897	72.98667	
21898	72.99000	
21899	72.99333	
21900	72.99667	
21901	73.00000	
21902	73.00333	
21903	73.00667	
21904	73.01000	
21905	73.01333	
21906	73.01667	
21907	73.02000	
21908	73.02333	
21909	73.02667	
21910	73.03000	
21911	73.03333	
21912	73.03667	
21913	73.04000	
21914	73.04333	
21915	73.04667	
21916	73.05000	
21917	73.05333	
21918	73.05667	
21919	73.06000	
21920	73.06333	
21921	73.06667	
21922	73.07000	
21923	73.07333	
21924	73.07667	
21925	73.08000	
21926	73.08333	
21927	73.08667	
21928	73.09000	
21929	73.09333	
21930	73.09667	
21931	73.10000	
21932	73.10333	
21933	73.10667	
21934	73.11000	
21935	73.11333	
21936	73.11667	
21937	73.12000	
21938	73.12333	
21939	73.12667	
21940	73.13000	
21941	73.13333	
21942	73.13667	
21943	73.14000	
21944	73.14333	
21945	73.14667	
21946	73.15000	
21947	73.15333	
21948	73.15667	
21949	73.16000	
21950	73.16333	
21951	73.16667	
21952	73.17000	
21953	73.17333	
21954	73.17667	
21955	73.18000	
21956	73.18333	
21957	73.18667	
21958	73.19000	
21959	73.19333	
21960	73.19667	
21961	73.20000	
21962	73.20333	
21963	73.20667	
21964	73.21000	
21965	73.21333	
21966	73.21667	
21967	73.22000	
21968	73.22333	
21969	73.22667	
21970	73.23000	
21971	73.23333	
21972	73.23667	
21973	73.24000	
21974	73.24333	
21975	73.24667	
21976	73.25000	
21977	73.25333	
21978	73.25667	
21979	73.26000	
21980	73.26333	
21981	73.26667	
21982	73.27000	
21983	73.27333	
21984	73.27667	
21985	73.28000	
21986	73.28333	
21987	73.28667	
21988	73.29000	
21989	73.29333	
21990	73.29667	
21991	73.30000	
21992	73.30333	
21993	73.30667	
21994	73.31000	
21995	73.31333	
21996	73.31667	
21997	73.32000	
21998	73.32333	
21999	73.32667	
22000	73.33000	
22001	73.33333	
22002	73.33667	
22003	73.34000	
22004	73.34333	
22005	73.34667	
22006	73.35000	
22007	73.35333	
22008	73.35667	
22009	73.36000	
22010	73.36333	
22011	73.36667	
22012	73.37000	
22013	73.37333	
22014	73.37667	
22015	73.38000	
22016	73.38333	
22017	73.38667	
22018	73.39000	
22019	73.39333	
22020	73.39667	
22021	73.40000	
22022	73.40333	
22023	73.40667	
22024	73.41000	
22025	73.41333	
22026	73.41667	
22027	73.42000	
22028	73.42333	
22029	73.42667	
22030	73.43000	
22031	73.43333	
22032	73.43667	
22033	73.44000	
22034	73.44333	
22035	73.44667	
22036	73.45000	
22037	73.45333	
22038	73.45667	
22039	73.46000	
22040	73.46333	
22041	73.46667	
22042	73.47000	
22043	73.47333	
22044	73.47667	
22045	73.48000	
22046	73.48333	
22047	73.48667	
22048	73.49000	
22049	73.49333	
22050	73.49667	
22051	73.50000	
22052	73.50333	
22053	73.50667	
22054	73.51000	
22055	73.51333	
22056	73.51667	
22057	73.52000	
22058	73.52333	
22059	73.52667	
22060	73.53000	
22061	73.53333	
22062	73.53667	
22063	73.54000	
22064	73.54333	
22065	73.54667	
22066	73.55000	
22067	73.55333	
22068	73.55667	
22069	73.56000	
22070	73.56333	
22071	73.56667	
22072	73.57000	
22073	73.57333	
22074	73.57667	
22075	73.58000	
22076	73.58333	
22077	73.58667	
22078	73.59000	
22079	73.59333	
22080	73.59667	
22081	73.60000	
22082	73.60333	
22083	73.60667	
22084	73.61000	
22085	73.61333	
22086	73.61667	
22087	73.62000	
22088	73.62333	
22089	73.62667	
22090	73.63000	
22091	73.63333	
22092	73.63667	
22093	73.64000	
22094	73.64333	
22095	73.64667	
22096	73.65000	
22097	73.65333	
22098	73.65667	
22099	73.66000	
22100	73.66333	
22101	73.66667	
22102	73.67000	
22103	73.67333	
22104	73.67667	
22105	73.68000	
22106	73.68333	
22107	73.68667	
22108	73.69000	
22109	73.69333	
22110	73.69667	
22111	73.70000	
22112	73.70333	
22113	73.70667	
22114	73.71000	
22115	73.71333	
22116	73.71667	
22117	73.72000	
22118	73.72333	
22119	73.72667	
22120	73.73000	
22121	73.73333	
22122	73.73667	
22123	73.74000	
22124	73.74333	
22125	73.74667	
22126	73.75000	
22127	73.75333	
22128	73.75667	
22129	73.76000	
22130	73.76333	
22131	73.76667	
22132	73.77000	
22133	73.77333	
22134	73.77667	
22135	73.78000	
22136	73.78333	
22137	73.78667	
22138	73.79000	
22139	73.79333	
22140	73.79667	
22141	73.80000	
22142	73.80333	
22143	73.80667	
22144	73.81000	
22145	73.81333	
22146	73.81667	
22147	73.82000	
22148	73.82333	
22149	73.82667	
22150	73.83000	
22151	73.83333	
22152	73.83667	
22153	73.84000	
22154	73.84333	
22155	73.84667	
22156	73.85000	
22157	73.85333	
22158	73.85667	
22159	73.86000	
22160	73.86333	
22161	73.86667	
22162	73.87000	
22163	73.87333	
22164	73.87667	
22165	73.88000	
22166	73.88333	
22167	73.88667	
22168	73.89000	
22169	73.89333	
22170	73.89667	
22171	73.90000	
22172	73.90333	
22173	73.90667	
22174	73.91000	
22175	73.91333	
22176	73.91667	
22177	73.92000	
22178	73.92333	
22179	73.92667	
22180	73.93000	
22181	73.93333	
22182	73.93667	
22183	73.94000	
22184	73.94333	
22185	73.94667	
22186	73.95000	
22187	73.95333	
22188	73.95667	
22189	73.96000	
22190	73.96333	
22191	73.96667	
22192	73.97000	
22193	73.97333	
22194	73.97667	
22195	73.98000	
22196	73.98333	
22197	73.98667	
22198	73.99000	
22199	73.99333	
22200	73.99667	
22201	74.00000	
22202	74.00333	
22203	74.00667	
22204	74.01000	
22205	74.01333	
22206	74.01667	
22207	74.02000	
22208	74.02333	
22209	74.02667	
22210	74.03000	
22211	74.03333	
22212	74.03667	
22213	74.04000	
22214	74.04333	
22215	74.04667	
22216	74.05000	
22217	74.05333	
22218	74.05667	
22219	74.06000	
22220	74.06333	
22221	74.06667	
22222	74.07000	
22223	74.07333	
22224	74.07667	
22225	74.08000	
22226	74.08333	
22227	74.08667	
22228	74.09000	
22229	74.09333	
22230	74.09667	
22231	74.10000	
22232	74.10333	
22233	74.10667	
22234	74.11000	
22235	74.11333	
22236	74.11667	
22237	74.12000	
22238	74.12333	
22239	74.12667	
22240	74.13000	
22241	74.13333	
22242	74.13667	
22243	74.14000	
22244	74.14333	
22245	74.14667	
22246	74.15000	
22247	74.15333	
22248	74.15667	
22249	74.16000	
22250	74.16333	
22251	74.16667	
22252	74.17000	
22253	74.17333	
22254	74.17667	
22255	74.18000	
22256	74.18333	
22257	74.18667	
22258	74.19000	
22259	74.19333	
22260	74.19667	
22261	74.20000	
22262	74.20333	
22263	74.20667	
22264	74.21000	
22265	74.21333	
22266	74.21667	
22267	74.22000	
22268	74.22333	
22269	74.22667	
22270	74.23000	
22271	74.23333	
22272	74.23667	
22273	74.24000	
22274	74.24333	
22275	74.24667	
22276	74.25000	
22277	74.25333	
22278	74.25667	
22279	74.26000	
22280	74.26333	
22281	74.26667	
22282	74.27000	
22283	74.27333	
22284	74.27667	
22285	74.28000	
22286	74.28333	
22287	74.28667	
22288	74.29000	
22289	74.29333	
22290	74.29667	
22291	74.30000	
22292	74.30333	
22293	74.30667	
22294	74.31000	
22295	74.31333	
22296	74.31667	
22297	74.32000	
22298	74.32333	
22299	74.32667	
22300	74.33000	
22301	74.33333	
22302	74.33667	
22303	74.34000	
22304	74.34333	
22305	74.34667	
22306	74.35000	
22307	74.35333	
22308	74.35667	
22309	74.36000	
22310	74.36333	
22311	74.36667	
22312	74.37000	
22313	74.37333	
22314	74.37667	
22315	74.38000	
22316	74.38333	
22317	74.38667	
22318	74.39000	
22319	74.39333	
22320	74.39667	
22321	74.40000	
22322	74.40333	
22323	74.40667	
22324	74.41000	
22325	74.41333	
22326	74.41667	
22327	74.42000	
22328	74.42333	
22329	74.42667	
22330	74.43000	
22331	74.43333	
22332	74.43667	
22333	74.44000	
22334	74.44333	
22335	74.44667	
22336	74.45000	
22337	74.45333	
22338	74.45667	
22339	74.46000	
22340	74.46333	
22341	74.46667	
22342	74.47000	
22343	74.47333	
22344	74.47667	
22345	74.48000	
22346	74.48333	
22347	74.48667	
22348	74.49000	
22349	74.49333	
22350	74.49667	
22351	74.50000	
22352	74.50333	
22353	74.50667	
22354	74.51000	
22355	74.51333	
22356	74.51667	
22357	74.52000	
22358	74.52333	
22359	74.52667	
22360	74.53000	
22361	74.53333	
22362	74.53667	
22363	74.54000	
22364	74.54333	
22365	74.54667	
22366	74.55000	
22367	74.55333	
22368	74.55667	
22369	74.56000	
22370	74.56333	
22371	74.56667	
22372	74.57000	
22373	74.57333	
22374	74.57667	
22375	74.58000	
22376	74.58333	
22377	74.58667	
22378	74.59000	
22379	74.59333	
22380	74.59667	
22381	74.60000	
22382	74.60333	
22383	74.60667	
22384	74.61000	
22385	74.61333	
22386	74.61667	
22387	74.62000	
22388	74.62333	
22389	74.62667	
22390	74.63000	
22391	74.63333	
22392	74.63667	
22393	74.64000	
22394	74.64333	
22395	74.64667	
22396	74.65000	
22397	74.65333	
22398	74.65667	
22399	74.66000	
22400	74.66333	
22401	74.66667	
22402	74.67000	
22403	74.67333	
22404	74.67667	
22405	74.68000	
22406	74.68333	
22407	74.68667	
22408	74.69000	
22409	74.69333	
22410	74.69667	
22411	74.70000	
22412	74.70333	
22413	74.70667	
22414	74.71000	
22415	74.71333	
22416	74.71667	
22417	74.72000	
22418	74.72333	
22419	74.72667	
22420	74.73000	
22421	74.73333	
22422	74.73667	
22423	74.74000	
22424	74.74333	
22425	74.74667	
22426	74.75000	
22427	74.75333	
22428	74.75667	
22429	74.76000	
22430	74.76333	
22431	74.76667	
22432	74.77000	
22433	74.77333	
22434	74.77667	
22435	74.78000	
22436	74.78333	
22437	74.78667	
22438	74.79000	
22439	74.79333	
22440	74.79667	
22441	74.80000	
22442	74.80333	
22443	74.80667	
22444	74.81000	
22445	74.81333	
22446	74.81667	
22447	74.82000	
22448	74.82333	
22449	74.82667	
22450	74.83000	
22451	74.83333	
22452	74.83667	
22453	74.84000	
22454	74.84333	
22455	74.84667	
22456	74.85000	
22457	74.85333	
22458	74.85667	
22459	74.86000	
22460	74.86333	
22461	74.86667	
22462	74.87000	
22463	74.87333	
22464	74.87667	
22465	74.88000	
22466	74.88333	
22467	74.88667	
22468	74.89000	
22469	74.89333	
22470	74.89667	
22471	74.90000	
22472	74.90333	
22473	74.90667	
22474	74.91000	
22475	74.91333	
22476	74.91667	
22477	74.92000	
22478	74.92333	
22479	74.92667	
22480	74.93000	
22481	74.93333	
22482	74.93667	
22483	74.94000	
22484	74.94333	
22485	74.94667	
22486	74.95000	
22487	74.95333	
22488	74.95667	
22489	74.96000	
22490	74.96333	
22491	74.96667	
22492	74.97000	
22493	74.97333	
22494	74.97667	
22495	74.98000	
22496	74.98333	
22497	74.98667	
22498	74.99000	
22499	74.99333	
22500	74.99667	
22501	75.00000	
22502	75.00333	
22503	75.00667	
22504	75.01000	
22505	75.01333	
22506	75.01667	
22507	75.02000	
22508	75.02333	
22509	75.02667	
22510	75.03000	
22511	75.03333	
22512	75.03667	
22513	75.04000	
22514	75.04333	
22515	75.04667	
22516	75.05000	
22517	75.05333	
22518	75.05667	
22519	75.06000	
22520	75.06333	
22521	75.06667	
22522	75.07000	
22523	75.07333	
22524	75.07667	
22525	75.08000	
22526	75.08333	
22527	75.08667	
22528	75.09000	
22529	75.09333	
22530	75.09667	
22531	75.10000	
22532	75.10333	
22533	75.10667	
22534	75.11000	
22535	75.11333	
22536	75.11667	
22537	75.12000	
22538	75.12333	
22539	75.12667	
22540	75.13000	
22541	75.13333	
22542	75.13667	
22543	75.14000	
22544	75.14333	
22545	75.14667	
22546	75.15000	
22547	75.15333	
22548	75.15667	
22549	75.16000	
22550	75.16333	
22551	75.16667	
22552	75.17000	
22553	75.17333	
22554	75.17667	
22555	75.18000	
22556	75.18333	
22557	75.18667	
22558	75.19000	
22559	75.19333	
22560	75.19667	
22561	75.20000	
22562	75.20333	
22563	75.20667	
22564	75.21000	
22565	75.21333	
22566	75.21667	
22567	75.22000	
22568	75.22333	
22569	75.22667	
22570	75.23000	
22571	75.23333	
22572	75.23667	
22573	75.24000	
22574	75.24333	
22575	75.24667	
22576	75.25000	
22577	75.25333	
22578	75.25667	
22579	75.26000	
22580	75.26333	
22581	75.26667	
22582	75.27000	
22583	75.27333	
22584	75.27667	
22585	75.28000	
22586	75.28333	
22587	75.28667	
22588	75.29000	
22589	75.29333	
22590	75.29667	
22591	75.30000	
22592	75.30333	
22593	75.30667	
22594	75.31000	
22595	75.31333	
22596	75.31667	
22597	75.32000	
22598	75.32333	
22599	75.32667	
22600	75.33000	
22601	75.33333	
22602	75.33667	
22603	75.34000	
22604	75.34333	
22605	75.34667	
22606	75.35000	
22607	75.35333	
22608	75.35667	
22609	75.36000	
22610	75.36333	
22611	75.36667	
22612	75.37000	
22613	75.37333	
22614	75.37667	
22615	75.38000	
22616	75.38333	
22617	75.38667	
22618	75.39000	
22619	75.39333	
22620	75.39667	
22621	75.40000	
22622	75.40333	
22623	75.40667	
22624	75.41000	
22625	75.41333	
22626	75.41667	
22627	75.42000	
22628	75.42333	
22629	75.42667	
22630	75.43000	
22631	75.43333	
22632	75.43667	
22633	75.44000	
22634	75.44333	
22635	75.44667	
22636	75.45000	
22637	75.45333	
22638	75.45667	
22639	75.46000	
22640	75.46333	
22641	75.46667	
22642	75.47000	
22643	75.47333	
22644	75.47667	
22645	75.48000	
22646	75.48333	
22647	75.48667	
22648	75.49000	
22649	75.49333	
22650	75.49667	
22651	75.50000	
22652	75.50333	
22653	75.50667	
22654	75.51000	
22655	75.51333	
22656	75.51667	
22657	75.52000	
22658	75.52333	
22659	75.52667	
22660	75.53000	
22661	75.53333	
22662	75.53667	
22663	75.54000	
22664	75.54333	
22665	75.54667	
22666	75.55000	
22667	75.55333	
22668	75.55667	
22669	75.56000	
22670	75.56333	
22671	75.56667	
22672	75.57000	
22673	75.57333	
22674	75.57667	
22675	75.58000	
22676	75.58333	
22677	75.58667	
22678	75.59000	
22679	75.59333	
22680	75.59667	
22681	75.60000	
22682	75.60333	
22683	75.60667	
22684	75.61000	
22685	75.61333	
22686	75.61667	
22687	75.62000	
22688	75.62333	
22689	75.62667	
22690	75.63000	
22691	75.63333	
22692	75.63667	
22693	75.64000	
22694	75.64333	
22695	75.64667	
22696	75.65000	
22697	75.65333	
22698	75.65667	
22699	75.66000	
22700	75.66333	
22701	75.66667	
22702	75.67000	
22703	75.67333	
22704	75.67667	
22705	75.68000	
22706	75.68333	
22707	75.68667	
22708	75.69000	
22709	75.69333	
22710	75.69667	
22711	75.70000	
22712	75.70333	
22713	75.70667	
